Year,Observation status,Nature of data points,Observation-level footnotes,Unit multiplier,Source details,Frequency of observation,Reporting type,SERIES,Reference area,UNIT_MEASURE,Value
2012,Normal value,Not Available,Percentage of terrestrial and freshwater biodivesities that are covered by protected areas,Units,State of Enveronment Outlook Report,Annual,National,Percentage of terrestrial and freshwater biodivesities that are covered by protected areas,Rwanda,Percent,10.13
