Year,Observation status,Nature of data points,Observation-level footnotes,Unit multiplier,Source details,Frequency of observation,Reporting type,SERIES,Reference area,UNIT_MEASURE,Value
2018,Normal value,Not Available,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas,Units,RWFA,Annual,National,Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas [15.4.1],Rwanda,Percent,11.9
